Date,Open,High,Low,Close,Adj Close,Volume
2016-03-10,43.000000,43.860001,42.529999,42.799999,42.799999,2229600
2016-03-11,43.220001,45.400002,43.099998,44.970001,44.970001,1176800
2016-03-14,45.000000,45.029999,43.680000,43.810001,43.810001,1137700
2016-03-15,43.529999,43.820000,42.119999,42.549999,42.549999,1098200
2016-03-16,42.389999,43.840000,42.340000,43.669998,43.669998,1491700
2016-03-17,43.419998,43.840000,42.830002,43.220001,43.220001,1227800
2016-03-18,43.250000,44.259998,43.029999,44.029999,44.029999,1818400
2016-03-21,44.000000,44.400002,43.430000,43.619999,43.619999,1131100
2016-03-22,43.290001,44.099998,43.049999,43.849998,43.849998,1536300
2016-03-23,43.849998,44.020000,42.080002,42.189999,42.189999,1393500
2016-03-24,42.000000,43.110001,41.330002,42.900002,42.900002,1128200
2016-03-28,43.860001,44.830002,43.590000,43.930000,43.930000,1832900
2016-03-29,43.750000,45.720001,43.430000,45.650002,45.650002,1312300
2016-03-30,45.830002,46.439999,44.730000,45.360001,45.360001,1744000
2016-03-31,45.189999,46.029999,44.240002,45.869999,45.869999,1202400
2016-04-01,45.389999,46.000000,44.700001,45.860001,45.860001,1429700
2016-04-04,45.740002,47.470001,45.410000,46.830002,46.830002,1487700
2016-04-05,46.200001,47.049999,45.270000,45.290001,45.290001,1257700
2016-04-06,45.310001,46.200001,44.209999,45.900002,45.900002,1211300
2016-04-07,45.660000,46.250000,44.840000,45.430000,45.430000,1005300
2016-04-08,45.790001,46.070000,44.799999,45.619999,45.619999,977200
2016-04-11,45.700001,46.139999,44.750000,44.810001,44.810001,1039300
2016-04-12,44.799999,45.139999,43.830002,44.009998,44.009998,1320300
2016-04-13,44.349998,48.000000,44.189999,47.880001,47.880001,2516100
2016-04-14,47.900002,48.750000,47.730000,48.139999,48.139999,1446600
2016-04-15,48.000000,48.389999,47.490002,48.169998,48.169998,762400
2016-04-18,47.910000,49.180000,47.619999,48.820000,48.820000,1070200
2016-04-19,48.950001,49.250000,46.500000,47.000000,47.000000,1593300
2016-04-20,47.599998,48.279999,46.790001,47.770000,47.770000,1112600
2016-04-21,48.770000,50.340000,48.750000,49.590000,49.590000,1629900
2016-04-22,49.230000,50.250000,48.570000,49.849998,49.849998,1496000
2016-04-25,49.700001,50.840000,49.529999,49.860001,49.860001,915800
